danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,image_path,error
0.675,0.576,8.0,-8.332,0.0,0.0517,0.154,0.00154,0.163,0.562,136.024,audio_features,3EwCOs6Dh5tlsbIpvMjH4I,spotify:track:3EwCOs6Dh5tlsbIpvMjH4I,https://api.spotify.com/v1/tracks/3EwCOs6Dh5tlsbIpvMjH4I,https://api.spotify.com/v1/audio-analysis/3EwCOs6Dh5tlsbIpvMjH4I,165462.0,4.0,Album-Cover-GAN/images/3EwCOs6Dh5tlsbIpvMjH4I.jpeg,
0.842,0.574,1.0,-8.877,0.0,0.302,0.274,0.0,0.073,0.35,97.925,audio_features,6VB1KfpJzVAnFvyeiCPC4f,spotify:track:6VB1KfpJzVAnFvyeiCPC4f,https://api.spotify.com/v1/tracks/6VB1KfpJzVAnFvyeiCPC4f,https://api.spotify.com/v1/audio-analysis/6VB1KfpJzVAnFvyeiCPC4f,156816.0,4.0,Album-Cover-GAN/images/6VB1KfpJzVAnFvyeiCPC4f.jpeg,
0.911,0.536,4.0,-7.884,0.0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,audio_features,2KcQ0PbPj0O3P48B9YX7iN,spotify:track:2KcQ0PbPj0O3P48B9YX7iN,https://api.spotify.com/v1/tracks/2KcQ0PbPj0O3P48B9YX7iN,https://api.spotify.com/v1/audio-analysis/2KcQ0PbPj0O3P48B9YX7iN,203813.0,4.0,Album-Cover-GAN/images/2KcQ0PbPj0O3P48B9YX7iN.jpeg,
0.369,0.467,5.0,-9.018,1.0,0.0274,0.0194,0.46,0.109,0.174,94.473,audio_features,3AVrVz5rK8Hrqo9YGiVGN5,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/tracks/3AVrVz5rK8Hrqo9YGiVGN5,https://api.spotify.com/v1/audio-analysis/3AVrVz5rK8Hrqo9YGiVGN5,290147.0,4.0,Album-Cover-GAN/images/3AVrVz5rK8Hrqo9YGiVGN5.jpeg,
0.843,0.733,3.0,-7.322,0.0,0.395,0.295,0.0,0.12,0.441,143.081,audio_features,6z47OmpXQ1EBrTtQvLnu4v,spotify:track:6z47OmpXQ1EBrTtQvLnu4v,https://api.spotify.com/v1/tracks/6z47OmpXQ1EBrTtQvLnu4v,https://api.spotify.com/v1/audio-analysis/6z47OmpXQ1EBrTtQvLnu4v,136856.0,4.0,Album-Cover-GAN/images/6z47OmpXQ1EBrTtQvLnu4v.jpeg,
0.803,0.583,8.0,-8.195,0.0,0.0466,0.0455,0.00103,0.111,0.85,126.008,audio_features,4kFYhqh5xOBNNhKoy6uDCp,spotify:track:4kFYhqh5xOBNNhKoy6uDCp,https://api.spotify.com/v1/tracks/4kFYhqh5xOBNNhKoy6uDCp,https://api.spotify.com/v1/audio-analysis/4kFYhqh5xOBNNhKoy6uDCp,248571.0,4.0,Album-Cover-GAN/images/4kFYhqh5xOBNNhKoy6uDCp.jpeg,
0.369,0.192,4.0,-12.151,0.0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013.0,3.0,Album-Cover-GAN/images/3WMj8moIAXJhHsyLaqIIHI.jpeg,
0.73,0.731,8.0,-5.162,1.0,0.303,0.0241,0.0,0.0914,0.709,160.187,audio_features,3h8eogxxBl7nO0PakCictQ,spotify:track:3h8eogxxBl7nO0PakCictQ,https://api.spotify.com/v1/tracks/3h8eogxxBl7nO0PakCictQ,https://api.spotify.com/v1/audio-analysis/3h8eogxxBl7nO0PakCictQ,159048.0,4.0,Album-Cover-GAN/images/3h8eogxxBl7nO0PakCictQ.jpeg,
0.589,0.748,6.0,-4.767,0.0,0.0259,0.000438,0.0349,0.16,0.334,115.01,audio_features,3TiVl5igD6Z5Pw6R5sp8YV,spotify:track:3TiVl5igD6Z5Pw6R5sp8YV,https://api.spotify.com/v1/tracks/3TiVl5igD6Z5Pw6R5sp8YV,https://api.spotify.com/v1/audio-analysis/3TiVl5igD6Z5Pw6R5sp8YV,238946.0,4.0,Album-Cover-GAN/images/3TiVl5igD6Z5Pw6R5sp8YV.jpeg,
0.56,0.446,11.0,-7.128,1.0,0.0432,0.0115,0.0,0.12,0.149,120.019,audio_features,5WVwFPBm6bI9KPRV2AUR2T,spotify:track:5WVwFPBm6bI9KPRV2AUR2T,https://api.spotify.com/v1/tracks/5WVwFPBm6bI9KPRV2AUR2T,https://api.spotify.com/v1/audio-analysis/5WVwFPBm6bI9KPRV2AUR2T,191008.0,3.0,Album-Cover-GAN/images/5WVwFPBm6bI9KPRV2AUR2T.jpeg,
0.544,0.629,3.0,-7.8,1.0,0.171,0.742,0.000203,0.145,0.453,90.327,audio_features,6sy0CvtlBXtXDd6yTW0koJ,spotify:track:6sy0CvtlBXtXDd6yTW0koJ,https://api.spotify.com/v1/tracks/6sy0CvtlBXtXDd6yTW0koJ,https://api.spotify.com/v1/audio-analysis/6sy0CvtlBXtXDd6yTW0koJ,132097.0,4.0,Album-Cover-GAN/images/6sy0CvtlBXtXDd6yTW0koJ.jpeg,
0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,3tt9i3Hhzq84dPS8H7iSiJ,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/tracks/3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/audio-analysis/3tt9i3Hhzq84dPS8H7iSiJ,162638.0,4.0,Album-Cover-GAN/images/3tt9i3Hhzq84dPS8H7iSiJ.jpeg,
0.245,0.931,9.0,-5.887,0.0,0.326,0.00617,3.13e-06,0.0773,0.655,164.956,audio_features,5VwNXyLRoIDJ2E2XW1pLVW,spotify:track:5VwNXyLRoIDJ2E2XW1pLVW,https://api.spotify.com/v1/tracks/5VwNXyLRoIDJ2E2XW1pLVW,https://api.spotify.com/v1/audio-analysis/5VwNXyLRoIDJ2E2XW1pLVW,207139.0,3.0,Album-Cover-GAN/images/5VwNXyLRoIDJ2E2XW1pLVW.jpeg,
0.741,0.603,1.0,-4.406,1.0,0.0673,0.228,0.0,0.481,0.532,120.014,audio_features,4c5LGEwgEEgL8VlNeeBCL8,spotify:track:4c5LGEwgEEgL8VlNeeBCL8,https://api.spotify.com/v1/tracks/4c5LGEwgEEgL8VlNeeBCL8,https://api.spotify.com/v1/audio-analysis/4c5LGEwgEEgL8VlNeeBCL8,126344.0,4.0,Album-Cover-GAN/images/4c5LGEwgEEgL8VlNeeBCL8.jpeg,
0.694,0.405,11.0,-13.898,0.0,0.325,0.0294,5.11e-06,0.262,0.406,163.047,audio_features,1bOUmlmuxBY22foEJvYcQB,spotify:track:1bOUmlmuxBY22foEJvYcQB,https://api.spotify.com/v1/tracks/1bOUmlmuxBY22foEJvYcQB,https://api.spotify.com/v1/audio-analysis/1bOUmlmuxBY22foEJvYcQB,130857.0,4.0,Album-Cover-GAN/images/1bOUmlmuxBY22foEJvYcQB.jpeg,
0.706,0.675,1.0,-6.351,0.0,0.237,0.177,0.0,0.0852,0.516,159.961,audio_features,5OLcsBO28uWHMzS0EEeZNp,spotify:track:5OLcsBO28uWHMzS0EEeZNp,https://api.spotify.com/v1/tracks/5OLcsBO28uWHMzS0EEeZNp,https://api.spotify.com/v1/audio-analysis/5OLcsBO28uWHMzS0EEeZNp,188596.0,4.0,Album-Cover-GAN/images/5OLcsBO28uWHMzS0EEeZNp.jpeg,
0.808,0.639,1.0,-7.266,0.0,0.279,0.0802,0.0,0.15,0.395,118.0,audio_features,4eNOLmx8r2IJAVKvBBL1jv,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/tracks/4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/audio-analysis/4eNOLmx8r2IJAVKvBBL1jv,144349.0,4.0,Album-Cover-GAN/images/4eNOLmx8r2IJAVKvBBL1jv.jpeg,
0.977,0.567,11.0,-9.127,0.0,0.222,0.0287,1.3e-06,0.0785,0.802,118.041,audio_features,6tL1V3GzJccYkas3w3f6QC,spotify:track:6tL1V3GzJccYkas3w3f6QC,https://api.spotify.com/v1/tracks/6tL1V3GzJccYkas3w3f6QC,https://api.spotify.com/v1/audio-analysis/6tL1V3GzJccYkas3w3f6QC,127442.0,4.0,Album-Cover-GAN/images/6tL1V3GzJccYkas3w3f6QC.jpeg,
0.839,0.544,9.0,-6.651,1.0,0.252,0.344,0.0,0.139,0.332,113.032,audio_features,4jQF77FelHaw2u1CB0sIfp,spotify:track:4jQF77FelHaw2u1CB0sIfp,https://api.spotify.com/v1/tracks/4jQF77FelHaw2u1CB0sIfp,https://api.spotify.com/v1/audio-analysis/4jQF77FelHaw2u1CB0sIfp,101947.0,4.0,Album-Cover-GAN/images/4jQF77FelHaw2u1CB0sIfp.jpeg,
0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160.0,4.0,Album-Cover-GAN/images/6RUKPb4LETWmmr3iAEQktW.jpeg,
0.726,0.769,6.0,-5.043,1.0,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902.0,4.0,Album-Cover-GAN/images/3B54sVLJ402zGa6Xm4YGNe.jpeg,
0.692,0.401,4.0,-7.364,0.0,0.0287,0.508,0.00206,0.163,0.0566,113.029,audio_features,5jjmzCnRglEY9RXYgESA4v,spotify:track:5jjmzCnRglEY9RXYgESA4v,https://api.spotify.com/v1/tracks/5jjmzCnRglEY9RXYgESA4v,https://api.spotify.com/v1/audio-analysis/5jjmzCnRglEY9RXYgESA4v,149007.0,4.0,Album-Cover-GAN/images/5jjmzCnRglEY9RXYgESA4v.jpeg,
0.679,0.61,7.0,-10.936,0.0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186.0,4.0,Album-Cover-GAN/images/1nYzjrdVQ8RpF93M0jPFW7.jpeg,
0.754,0.865,5.0,-5.856,0.0,0.0589,0.136,0.0,0.0518,0.643,124.051,audio_features,21qvsxlG1BCkUlsdzfxu05,spotify:track:21qvsxlG1BCkUlsdzfxu05,https://api.spotify.com/v1/tracks/21qvsxlG1BCkUlsdzfxu05,https://api.spotify.com/v1/audio-analysis/21qvsxlG1BCkUlsdzfxu05,167809.0,4.0,Album-Cover-GAN/images/21qvsxlG1BCkUlsdzfxu05.jpeg,
0.589,0.799,11.0,-5.907,0.0,0.314,0.521,0.0,0.116,0.754,106.157,audio_features,6IM2okqXPGT9LJuOW1RV9V,spotify:track:6IM2okqXPGT9LJuOW1RV9V,https://api.spotify.com/v1/tracks/6IM2okqXPGT9LJuOW1RV9V,https://api.spotify.com/v1/audio-analysis/6IM2okqXPGT9LJuOW1RV9V,187419.0,4.0,Album-Cover-GAN/images/6IM2okqXPGT9LJuOW1RV9V.jpeg,
0.758,0.888,1.0,-2.851,1.0,0.0706,0.34,0.00139,0.144,0.408,107.039,audio_features,0fADaWdT3obxk7zvHS18VY,spotify:track:0fADaWdT3obxk7zvHS18VY,https://api.spotify.com/v1/tracks/0fADaWdT3obxk7zvHS18VY,https://api.spotify.com/v1/audio-analysis/0fADaWdT3obxk7zvHS18VY,197383.0,4.0,Album-Cover-GAN/images/0fADaWdT3obxk7zvHS18VY.jpeg,
0.669,0.332,9.0,-12.712,1.0,0.0396,0.665,0.0004,0.107,0.203,97.024,audio_features,4IU62RQTQlHDjU9Uk44p8x,spotify:track:4IU62RQTQlHDjU9Uk44p8x,https://api.spotify.com/v1/tracks/4IU62RQTQlHDjU9Uk44p8x,https://api.spotify.com/v1/audio-analysis/4IU62RQTQlHDjU9Uk44p8x,228667.0,4.0,Album-Cover-GAN/images/4IU62RQTQlHDjU9Uk44p8x.jpeg,
0.758,0.655,5.0,-7.226,1.0,0.0305,0.143,0.0,0.158,0.972,128.019,audio_features,1K1KcmJgKaeqnsisQnhyE1,spotify:track:1K1KcmJgKaeqnsisQnhyE1,https://api.spotify.com/v1/tracks/1K1KcmJgKaeqnsisQnhyE1,https://api.spotify.com/v1/audio-analysis/1K1KcmJgKaeqnsisQnhyE1,143841.0,4.0,Album-Cover-GAN/images/1K1KcmJgKaeqnsisQnhyE1.jpeg,
0.371,0.268,1.0,-10.506,1.0,0.0281,0.748,0.0517,0.104,0.165,102.617,audio_features,7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,227093.0,3.0,Album-Cover-GAN/images/7D0RhFcb3CrfPuTJ0obrod.jpeg,
0.628,0.693,7.0,-5.673,0.0,0.0528,0.0479,3.94e-06,0.194,0.465,145.034,audio_features,0ToGha42fy4KqBdzJ1yOTN,spotify:track:0ToGha42fy4KqBdzJ1yOTN,https://api.spotify.com/v1/tracks/0ToGha42fy4KqBdzJ1yOTN,https://api.spotify.com/v1/audio-analysis/0ToGha42fy4KqBdzJ1yOTN,222169.0,4.0,Album-Cover-GAN/images/0ToGha42fy4KqBdzJ1yOTN.jpeg,
0.544,0.692,0.0,-3.207,0.0,0.155,0.296,0.0,0.131,0.618,193.954,audio_features,4nfyxpiejEPrUHLnejED7i,spotify:track:4nfyxpiejEPrUHLnejED7i,https://api.spotify.com/v1/tracks/4nfyxpiejEPrUHLnejED7i,https://api.spotify.com/v1/audio-analysis/4nfyxpiejEPrUHLnejED7i,132794.0,4.0,Album-Cover-GAN/images/4nfyxpiejEPrUHLnejED7i.jpeg,
0.744,0.422,8.0,-6.197,1.0,0.217,0.855,0.0,0.109,0.484,69.874,audio_features,5Qnf1JSBuMy9UBPCSccoA0,spotify:track:5Qnf1JSBuMy9UBPCSccoA0,https://api.spotify.com/v1/tracks/5Qnf1JSBuMy9UBPCSccoA0,https://api.spotify.com/v1/audio-analysis/5Qnf1JSBuMy9UBPCSccoA0,214000.0,4.0,Album-Cover-GAN/images/5Qnf1JSBuMy9UBPCSccoA0.jpeg,
0.676,0.856,11.0,-4.35,1.0,0.0393,0.454,0.0,0.141,0.965,144.092,audio_features,1jX9wlAgVkAl0fCZqkCI73,spotify:track:1jX9wlAgVkAl0fCZqkCI73,https://api.spotify.com/v1/tracks/1jX9wlAgVkAl0fCZqkCI73,https://api.spotify.com/v1/audio-analysis/1jX9wlAgVkAl0fCZqkCI73,166036.0,4.0,Album-Cover-GAN/images/1jX9wlAgVkAl0fCZqkCI73.jpeg,
0.626,0.842,0.0,-3.827,0.0,0.0357,0.014,0.0,0.235,0.55,145.03,audio_features,1ItdTDx23yt7tIJOZv5iLQ,spotify:track:1ItdTDx23yt7tIJOZv5iLQ,https://api.spotify.com/v1/tracks/1ItdTDx23yt7tIJOZv5iLQ,https://api.spotify.com/v1/audio-analysis/1ItdTDx23yt7tIJOZv5iLQ,178010.0,4.0,Album-Cover-GAN/images/1ItdTDx23yt7tIJOZv5iLQ.jpeg,
0.913,0.459,5.0,-7.528,1.0,0.0446,0.469,0.000889,0.0891,0.848,114.996,audio_features,2F9DCIJ7ZXHhNkiIlIIOkw,spotify:track:2F9DCIJ7ZXHhNkiIlIIOkw,https://api.spotify.com/v1/tracks/2F9DCIJ7ZXHhNkiIlIIOkw,https://api.spotify.com/v1/audio-analysis/2F9DCIJ7ZXHhNkiIlIIOkw,215385.0,4.0,Album-Cover-GAN/images/2F9DCIJ7ZXHhNkiIlIIOkw.jpeg,
0.488,0.627,6.0,-8.319,0.0,0.326,0.138,2.77e-05,0.36,0.459,187.887,audio_features,3U2vi9J7dN7X2ZqYSfOIht,spotify:track:3U2vi9J7dN7X2ZqYSfOIht,https://api.spotify.com/v1/tracks/3U2vi9J7dN7X2ZqYSfOIht,https://api.spotify.com/v1/audio-analysis/3U2vi9J7dN7X2ZqYSfOIht,165173.0,4.0,Album-Cover-GAN/images/3U2vi9J7dN7X2ZqYSfOIht.jpeg,
0.913,0.584,9.0,-5.263,1.0,0.223,0.521,5.36e-05,0.307,0.627,119.873,audio_features,2xVcCDRgG3TrH69TatsUxp,spotify:track:2xVcCDRgG3TrH69TatsUxp,https://api.spotify.com/v1/tracks/2xVcCDRgG3TrH69TatsUxp,https://api.spotify.com/v1/audio-analysis/2xVcCDRgG3TrH69TatsUxp,174370.0,4.0,Album-Cover-GAN/images/2xVcCDRgG3TrH69TatsUxp.jpeg,
0.588,0.663,11.0,-6.887,0.0,0.408,0.0706,0.0,0.37,0.194,90.187,audio_features,17NiQhpGEQZUlTBqRKeKve,spotify:track:17NiQhpGEQZUlTBqRKeKve,https://api.spotify.com/v1/tracks/17NiQhpGEQZUlTBqRKeKve,https://api.spotify.com/v1/audio-analysis/17NiQhpGEQZUlTBqRKeKve,301446.0,4.0,Album-Cover-GAN/images/17NiQhpGEQZUlTBqRKeKve.jpeg,
0.427,0.278,10.0,-8.83,1.0,0.0331,0.47,2.22e-05,0.135,0.374,85.633,audio_features,40vKwNlXXKUmQMGceAoEpy,spotify:track:40vKwNlXXKUmQMGceAoEpy,https://api.spotify.com/v1/tracks/40vKwNlXXKUmQMGceAoEpy,https://api.spotify.com/v1/audio-analysis/40vKwNlXXKUmQMGceAoEpy,199875.0,3.0,Album-Cover-GAN/images/40vKwNlXXKUmQMGceAoEpy.jpeg,
0.619,0.518,5.0,-9.843,0.0,0.0914,0.0462,0.000155,0.139,0.329,143.068,audio_features,11NLXN1vcW8CZbrW3hZC8c,spotify:track:11NLXN1vcW8CZbrW3hZC8c,https://api.spotify.com/v1/tracks/11NLXN1vcW8CZbrW3hZC8c,https://api.spotify.com/v1/audio-analysis/11NLXN1vcW8CZbrW3hZC8c,147692.0,4.0,Album-Cover-GAN/images/11NLXN1vcW8CZbrW3hZC8c.jpeg,
0.723,0.542,0.0,-8.5,0.0,0.026,0.476,0.0826,0.0928,0.675,95.02,audio_features,5Kq2GzvM6XE8zN4RAKKLSf,spotify:track:5Kq2GzvM6XE8zN4RAKKLSf,https://api.spotify.com/v1/tracks/5Kq2GzvM6XE8zN4RAKKLSf,https://api.spotify.com/v1/audio-analysis/5Kq2GzvM6XE8zN4RAKKLSf,195845.0,4.0,Album-Cover-GAN/images/5Kq2GzvM6XE8zN4RAKKLSf.jpeg,
0.851,0.629,1.0,-8.385,1.0,0.175,0.00705,0.000372,0.0746,0.789,125.984,audio_features,6Rb0ptOEjBjPPQUlQtQGbL,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,https://api.spotify.com/v1/tracks/6Rb0ptOEjBjPPQUlQtQGbL,https://api.spotify.com/v1/audio-analysis/6Rb0ptOEjBjPPQUlQtQGbL,237640.0,4.0,Album-Cover-GAN/images/6Rb0ptOEjBjPPQUlQtQGbL.jpeg,
0.598,0.836,7.0,-1.694,1.0,0.0304,0.185,0.0,0.292,0.37,152.009,audio_features,6qVqWJxIpsabUKBILG7d6N,spotify:track:6qVqWJxIpsabUKBILG7d6N,https://api.spotify.com/v1/tracks/6qVqWJxIpsabUKBILG7d6N,https://api.spotify.com/v1/audio-analysis/6qVqWJxIpsabUKBILG7d6N,206920.0,4.0,Album-Cover-GAN/images/6qVqWJxIpsabUKBILG7d6N.jpeg,
0.611,0.193,8.0,-10.978,1.0,0.0488,0.813,0.0,0.106,0.163,102.618,audio_features,1SkrD3fKSDuZNzihiCiQgl,spotify:track:1SkrD3fKSDuZNzihiCiQgl,https://api.spotify.com/v1/tracks/1SkrD3fKSDuZNzihiCiQgl,https://api.spotify.com/v1/audio-analysis/1SkrD3fKSDuZNzihiCiQgl,224129.0,4.0,Album-Cover-GAN/images/1SkrD3fKSDuZNzihiCiQgl.jpeg,
0.617,0.378,9.0,-8.54,1.0,0.0315,0.428,9.16e-05,0.11,0.22,141.967,audio_features,3XgGQ1wjo5khvq2UImjyNF,spotify:track:3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/tracks/3XgGQ1wjo5khvq2UImjyNF,https://api.spotify.com/v1/audio-analysis/3XgGQ1wjo5khvq2UImjyNF,216063.0,4.0,Album-Cover-GAN/images/3XgGQ1wjo5khvq2UImjyNF.jpeg,
0.619,0.87,2.0,-4.956,1.0,0.501,0.41,1.37e-06,0.0571,0.94,188.772,audio_features,1Y4ZdPOOgCUhBcKZOrUFiS,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/tracks/1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/audio-analysis/1Y4ZdPOOgCUhBcKZOrUFiS,219773.0,4.0,Album-Cover-GAN/images/1Y4ZdPOOgCUhBcKZOrUFiS.jpeg,
0.574,0.479,8.0,-7.776,1.0,0.0355,0.179,0.0803,0.106,0.303,115.263,audio_features,2kSb3wYSOV996xA2NSmpck,spotify:track:2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,208854.0,4.0,Album-Cover-GAN/images/2kSb3wYSOV996xA2NSmpck.jpeg,
0.731,0.626,11.0,-6.919,1.0,0.0805,0.125,0.0,0.183,0.862,82.488,audio_features,1sx0XsWUusUoPstbvokZjP,spotify:track:1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/tracks/1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/audio-analysis/1sx0XsWUusUoPstbvokZjP,173640.0,4.0,Album-Cover-GAN/images/1sx0XsWUusUoPstbvokZjP.jpeg,
0.592,0.342,0.0,-8.93,1.0,0.0339,0.193,0.00245,0.11,0.155,130.953,audio_features,4cGqn0E8JCSY9gQllQj4Mf,spotify:track:4cGqn0E8JCSY9gQllQj4Mf,https://api.spotify.com/v1/tracks/4cGqn0E8JCSY9gQllQj4Mf,https://api.spotify.com/v1/audio-analysis/4cGqn0E8JCSY9gQllQj4Mf,241595.0,4.0,Album-Cover-GAN/images/4cGqn0E8JCSY9gQllQj4Mf.jpeg,
0.883,0.53,1.0,-8.146,1.0,0.154,0.0116,0.0,0.103,0.345,102.036,audio_features,0TLAn4Hzf9fTtprPfDgjY4,spotify:track:0TLAn4Hzf9fTtprPfDgjY4,https://api.spotify.com/v1/tracks/0TLAn4Hzf9fTtprPfDgjY4,https://api.spotify.com/v1/audio-analysis/0TLAn4Hzf9fTtprPfDgjY4,169464.0,4.0,Album-Cover-GAN/images/0TLAn4Hzf9fTtprPfDgjY4.jpeg,
0.795,0.568,5.0,-7.817,0.0,0.142,0.0541,0.0,0.108,0.478,136.173,audio_features,0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,198944.0,4.0,Album-Cover-GAN/images/0B8QzDH7YWih85V5SEMnyJ.jpeg,
0.741,0.621,11.0,-8.616,0.0,0.0876,0.535,4.36e-06,0.238,0.375,116.533,audio_features,2DocffKfDso8efpWPOYTvI,spotify:track:2DocffKfDso8efpWPOYTvI,https://api.spotify.com/v1/tracks/2DocffKfDso8efpWPOYTvI,https://api.spotify.com/v1/audio-analysis/2DocffKfDso8efpWPOYTvI,138484.0,4.0,Album-Cover-GAN/images/2DocffKfDso8efpWPOYTvI.jpeg,
0.761,0.653,8.0,-5.036,1.0,0.0387,0.00139,0.146,0.0817,0.642,131.975,audio_features,6HzWCIc51HnyGCOVRMH2AI,spotify:track:6HzWCIc51HnyGCOVRMH2AI,https://api.spotify.com/v1/tracks/6HzWCIc51HnyGCOVRMH2AI,https://api.spotify.com/v1/audio-analysis/6HzWCIc51HnyGCOVRMH2AI,203864.0,3.0,Album-Cover-GAN/images/6HzWCIc51HnyGCOVRMH2AI.jpeg,
0.559,0.551,5.0,-7.231,1.0,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800.0,4.0,Album-Cover-GAN/images/4iZ4pt7kvcaH6Yo8UoZ4s2.jpeg,
0.741,0.651,6.0,-5.696,1.0,0.0348,0.264,0.0,0.0982,0.549,118.972,audio_features,2rk3VV3D2kMlk3lszkIwQg,spotify:track:2rk3VV3D2kMlk3lszkIwQg,https://api.spotify.com/v1/tracks/2rk3VV3D2kMlk3lszkIwQg,https://api.spotify.com/v1/audio-analysis/2rk3VV3D2kMlk3lszkIwQg,204217.0,4.0,Album-Cover-GAN/images/2rk3VV3D2kMlk3lszkIwQg.jpeg,
0.66,0.373,11.0,-10.234,1.0,0.595,0.149,0.0,0.106,0.35,167.912,audio_features,2TSfStvlAMLw89u3tali79,spotify:track:2TSfStvlAMLw89u3tali79,https://api.spotify.com/v1/tracks/2TSfStvlAMLw89u3tali79,https://api.spotify.com/v1/audio-analysis/2TSfStvlAMLw89u3tali79,151776.0,4.0,Album-Cover-GAN/images/2TSfStvlAMLw89u3tali79.jpeg,
0.691,0.758,6.0,-4.58,0.0,0.0369,0.0861,0.0,0.0993,0.483,94.99,audio_features,5WtdLOSLk1tuAifMaqQjX7,spotify:track:5WtdLOSLk1tuAifMaqQjX7,https://api.spotify.com/v1/tracks/5WtdLOSLk1tuAifMaqQjX7,https://api.spotify.com/v1/audio-analysis/5WtdLOSLk1tuAifMaqQjX7,166873.0,3.0,Album-Cover-GAN/images/5WtdLOSLk1tuAifMaqQjX7.jpeg,
0.433,0.535,4.0,-9.458,1.0,0.0313,0.0187,0.0396,0.106,0.376,134.949,audio_features,4fqh151dNBN7UmLaeFKEON,spotify:track:4fqh151dNBN7UmLaeFKEON,https://api.spotify.com/v1/tracks/4fqh151dNBN7UmLaeFKEON,https://api.spotify.com/v1/audio-analysis/4fqh151dNBN7UmLaeFKEON,225890.0,3.0,Album-Cover-GAN/images/4fqh151dNBN7UmLaeFKEON.jpeg,
0.615,0.558,0.0,-8.539,1.0,0.0354,0.282,0.00151,0.649,0.246,136.033,audio_features,5pSueoHUFxwBiLebqpcGUU,spotify:track:5pSueoHUFxwBiLebqpcGUU,https://api.spotify.com/v1/tracks/5pSueoHUFxwBiLebqpcGUU,https://api.spotify.com/v1/audio-analysis/5pSueoHUFxwBiLebqpcGUU,216993.0,4.0,Album-Cover-GAN/images/5pSueoHUFxwBiLebqpcGUU.jpeg,
